month_date,grade,flow_rate_30,flow_rate_90,flow_rate_120,flow_rate_60,flow_rate_150,flow_rate_180,flow_rate_gco,scenario
2014-11-01,E,0.0189476,1.4,1.4,1.4,1.3541276,1.4,1.4,stress
2014-11-01,F,0.0212198,1.4,1.4,1.4,1.3261261999999998,1.3485164,1.4,stress
2014-11-01,G,0.0401632,1.4,1.391432,1.4,1.0445035999999999,1.4,1.4,stress
2014-12-01,A,0.0021322,1.4,1.2983334,1.4,1.1419758,1.4,1.4,stress
2014-12-01,B,0.004207,1.4,1.4,1.4,1.2319342,1.4,1.4,stress
2014-12-01,C,0.0078652,1.4,1.3894776,1.3319893999999999,1.3465017999999997,1.4,1.4,stress
2014-12-01,D,0.012270999999999999,1.4,1.4,1.2858846,1.3384028,1.4,1.4,stress
2014-12-01,E,0.017803799999999998,1.4,1.3511554,1.3647185999999998,1.370187,1.4,1.4,stress
2014-12-01,F,0.022562399999999996,1.3747201999999998,1.3557824,1.3763596,1.3909349999999998,1.4,1.4,stress
2014-12-01,G,0.039033399999999996,1.3597066,1.246854,1.4,1.4,1.4,1.4,stress
2015-01-01,A,0.0017934,1.4,1.3320272,1.363663,1.1930072,1.3576485999999999,1.4,stress
2015-01-01,B,0.0050694,1.3042231999999998,1.4,1.4,1.3693301999999998,1.4,1.4,stress
2015-01-01,C,0.008546999999999999,1.4,1.3230588,1.3203441999999999,1.4,1.4,1.4,stress
2015-01-01,D,0.0140322,1.4,1.363593,1.3954247999999998,1.4,1.3870681999999999,1.4,stress
2015-01-01,E,0.023814,1.3614412,1.3539498,1.4,1.4,1.3813715999999998,1.4,stress
2015-01-01,F,0.030403799999999998,1.3847889999999998,1.3614846,1.3721484,1.3224875999999999,1.4,1.4,stress
2015-01-01,G,0.0402304,1.3896624,1.385244,1.4,1.2518561999999998,1.4,1.4,stress
2015-02-01,A,0.0015987999999999998,1.0270693999999998,1.4,1.4,1.1013716,1.4,1.4,stress
2015-02-01,B,0.004985399999999999,1.4,1.381429,1.1288759999999998,1.3388269999999998,1.2587722,1.4,stress
2015-02-01,C,0.0082096,1.3914558,1.4,1.1831008,1.1569627999999998,1.3374983999999999,1.4,stress
2015-02-01,D,0.0137816,1.3877584,1.3711795999999998,1.1623723999999998,1.2377596,1.228402,1.4,stress
2015-02-01,E,0.0229096,1.3509664,1.4,0.9894962,1.2398889999999998,1.1876871999999998,1.4,stress
2015-02-01,F,0.029296399999999997,1.2926605999999998,1.4,0.9779461999999999,1.3004711999999998,1.4,1.4,stress
2015-02-01,G,0.0399756,1.3513332,1.2601693999999999,1.3033944,0.9829301999999999,1.4,1.4,stress
2015-03-01,A,0.0015806,1.3678112,1.4,1.4,1.1637178,1.4,1.4,stress
2015-03-01,B,0.0041874,1.3960674,1.4,1.371111,1.3401584,1.4,1.4,stress
2015-03-01,C,0.0078218,1.3648753999999998,1.4,1.4,1.3475112,1.4,1.4,stress
2015-03-01,D,0.0128856,1.383382,1.4,1.4,1.1429334,1.4,1.4,stress
2015-03-01,E,0.0186774,1.3091064,1.4,1.4,1.095171,1.4,1.4,stress
2015-03-01,F,0.0242326,1.4,1.4,1.373554,0.9221379999999999,1.4,1.4,stress
2015-03-01,G,0.034486199999999995,1.2554332,1.4,1.2376028,0.6780634,1.4,1.4,stress
2015-04-01,A,0.0017346,1.3138033999999998,1.4,1.3817734,1.2625396,1.4,1.4,stress
2015-04-01,B,0.0044758,1.4,1.4,1.3493004,1.364846,1.4,1.4,stress
2015-04-01,C,0.007536199999999999,1.3381507999999998,1.4,1.4,1.3902084,1.4,1.4,stress
2015-04-01,D,0.0122192,1.398089,1.4,1.4,1.311408,1.4,1.4,stress
2015-04-01,E,0.0164108,1.3740412,1.4,1.4,1.3033272,1.4,1.4,stress
2015-04-01,F,0.0221858,1.4,1.3893389999999999,1.4,1.3931231999999998,1.4,1.4,stress
2015-04-01,G,0.025874799999999996,1.4,1.4,1.2871039999999998,1.2645962,1.4,1.4,stress
2015-05-01,A,0.0015021999999999998,1.3915076,1.4,1.4,1.3617085999999998,1.4,1.4,stress
2015-05-01,B,0.0044772,1.4,1.3651035999999999,1.3453034,1.4,1.4,1.4,stress
2015-05-01,C,0.0089152,1.3557796,1.4,1.4,1.3696242,1.4,1.4,stress
2015-05-01,D,0.013881,1.3916714,1.3946926,1.4,1.389255,1.4,1.4,stress
2015-05-01,E,0.022372,1.2850641999999999,1.4,1.4,1.3158446,1.4,1.4,stress
2015-05-01,F,0.031346,1.3253141999999998,1.4,1.4,1.4,1.4,1.4,stress
2015-05-01,G,0.0350434,1.4,1.2676859999999999,1.3111798,1.2291622,1.4,1.4,stress
2015-06-01,A,0.002247,1.3681037999999999,1.4,1.3662614,1.3263179999999999,1.4,1.4,stress
2015-06-01,B,0.0047852,1.4,1.3578557999999998,1.2855374,1.4,1.3951546,1.4,stress
2015-06-01,C,0.0093394,1.3732012,1.4,1.3689186,1.3472115999999998,1.4,1.4,stress
2015-06-01,D,0.0160398,1.3913661999999998,1.4,1.4,1.4,1.4,1.4,stress
2015-06-01,E,0.0256746,1.3620165999999998,1.4,1.378272,1.3811406,1.4,1.4,stress
2015-06-01,F,0.0331618,1.3825266,1.4,1.4,1.3972126,1.3957104,1.4,stress
2015-06-01,G,0.0485002,1.4,1.2701542,1.4,1.4,1.4,1.4,stress
2015-07-01,A,0.0021224,1.4,1.4,1.2550944,1.3172698,1.4,1.4,stress
2015-07-01,B,0.004715199999999999,1.4,1.3216321999999998,1.4,1.4,1.33455,1.4,stress
2015-07-01,C,0.009182599999999999,1.4,1.4,1.3369005999999999,1.3406539999999998,1.4,1.4,stress
2015-07-01,D,0.0156282,1.3880089999999998,1.4,1.3924512,1.3648362,1.4,1.4,stress
2015-07-01,E,0.0213738,1.4,1.4,1.4,1.2751549999999998,1.4,1.4,stress
2015-07-01,F,0.0331282,1.3319109999999998,1.4,1.4,1.3197085999999998,1.4,1.4,stress
2015-07-01,G,0.04434919999999999,1.3699028,1.2363526,1.3809137999999999,1.4,1.2676859999999999,1.4,stress
2015-08-01,A,0.0021798,1.4,1.4,1.3777385999999998,1.0733925999999998,1.4,1.4,stress
2015-08-01,B,0.0052569999999999995,1.4,1.4,1.4,1.3084596,1.4,1.4,stress
2015-08-01,C,0.008754199999999998,1.4,1.4,1.3585361999999999,1.4,1.4,1.4,stress
2015-08-01,D,0.0158998,1.4,1.3342798,1.3077302,1.3366723999999999,1.4,1.4,stress
2015-08-01,E,0.022302,1.3783056,1.3811727999999999,1.3856724,1.2901307999999998,1.4,1.4,stress
2015-08-01,F,0.0362628,1.3556354,1.3608084,1.3346886,1.1246983999999998,1.4,1.4,stress
2015-08-01,G,0.0457688,1.3288296,1.4,1.3937616,0.9326296,1.4,1.4,stress
2015-09-01,A,0.0022148,1.3900026,1.3047482,1.3904268,1.2874386,1.4,1.4,stress
2015-09-01,B,0.0054908,1.3960029999999999,1.379056,1.4,1.3844417999999998,1.4,1.4,stress
2015-09-01,C,0.009255399999999999,1.4,1.3917637999999999,1.4,1.3816992,1.3833974,1.4,stress
2015-09-01,D,0.0169624,1.4,1.3946029999999998,1.3473852,1.4,1.4,1.4,stress
2015-09-01,E,0.024495799999999998,1.4,1.4,1.3456842,1.4,1.4,1.4,stress
2015-09-01,F,0.0333032,1.4,1.4,1.3781642,1.4,1.4,1.4,stress
2015-09-01,G,0.049643999999999994,1.4,1.4,1.345029,1.2797441999999999,1.4,1.4,stress
2015-10-01,A,0.0018759999999999998,1.3685378,1.4,1.3309282,1.3987302,1.4,1.4,stress
2015-10-01,B,0.0054376,1.3686624,1.4,1.4,1.4,1.4,1.4,stress
2015-10-01,C,0.0100548,1.367352,1.3726034,1.4,1.4,1.3950327999999999,1.4,stress
2015-10-01,D,0.0167006,1.4,1.3226836,1.3629658,1.4,1.3509258,1.4,stress
2015-10-01,E,0.0240618,1.4,1.349411,1.3386744,1.3928782,1.3697264,1.4,stress
2015-10-01,F,0.04045579999999999,1.4,1.3473473999999999,1.4,1.3665189999999998,1.3658834,1.4,stress
2015-10-01,G,0.048104,1.4,1.3819875999999998,1.2758298,1.3739488,1.4,1.4,stress
2015-11-01,A,0.0019656,1.4,1.4,1.1085466,1.3155477999999998,1.3816712,1.4,stress
2015-11-01,B,0.0051534,1.3942067999999999,1.4,1.3295309999999998,1.3459978,1.381695,1.4,stress
2015-11-01,C,0.009182599999999999,1.3784176,1.4,1.3802473999999998,1.4,1.3533212,1.4,stress
2015-11-01,D,0.0164626,1.4,1.3577872,1.3799212,1.4,1.3650686,1.4,stress
2015-11-01,E,0.0259882,1.4,1.3783728,1.4,1.4,1.4,1.4,stress
2015-11-01,F,0.0403074,1.4,1.3792338,1.4,1.4,1.4,1.4,stress
2015-11-01,G,0.0507668,1.4,1.3246267999999999,1.4,1.4,1.4,1.4,stress
2015-12-01,A,0.0015148,1.4,1.2926689999999998,1.259223,1.3297396,1.4,1.4,stress
2015-12-01,B,0.0047684,1.4,1.4,1.2879048,1.3816488,1.4,1.4,stress
2015-12-01,C,0.009212,1.4,1.4,1.3485584,1.3836662,1.3632346,1.4,stress
2015-12-01,D,0.0167202,1.4,1.3631771999999998,1.388597,1.4,1.3064015999999998,1.4,stress
2015-12-01,E,0.0256844,1.3850031999999999,1.361164,1.4,1.4,1.3756834,1.4,stress
2015-12-01,F,0.0371378,1.3928193999999998,1.3649706,1.4,1.4,1.3653989999999998,1.4,stress
2015-12-01,G,0.038390799999999996,1.3431179999999998,1.2306951999999998,1.4,1.4,1.3455554,1.4,stress
2016-01-01,A,0.0019795999999999998,1.3446566,1.4,1.4,1.3962843999999999,1.4,1.4,stress
2016-01-01,B,0.0049461999999999996,1.4,1.4,1.3519324,1.369837,1.3613081999999999,1.4,stress
2016-01-01,C,0.0101192,1.4,1.3605451999999998,1.4,1.4,1.3781025999999998,1.4,stress
2016-01-01,D,0.018612999999999998,1.4,1.3694912,1.3768859999999998,1.4,1.3728652,1.4,stress
2016-01-01,E,0.028683199999999996,1.4,1.3877584,1.3948787999999999,1.3432342,1.4,1.4,stress
2016-01-01,F,0.0411964,1.3913844,1.323945,1.4,1.4,1.3598227999999999,1.4,stress
2016-01-01,G,0.0450128,1.3000483999999999,1.2778696,1.4,1.4,1.3999286,1.4,stress
2016-02-01,A,0.0019109999999999997,1.4,1.4,1.1106087999999998,1.1120998,1.4,1.4,stress
2016-02-01,B,0.0048146,1.3158684,1.4,1.2595758,1.3308875999999998,1.3782006,1.4,stress
2016-02-01,C,0.010572799999999999,1.3165166,1.326619,1.252419,1.4,1.3171297999999998,1.4,stress
2016-02-01,D,0.019348,1.3938456,1.1366488,1.254946,1.4,1.4,1.4,stress
2016-02-01,E,0.027353199999999998,1.3242572,1.085812,1.3197758,1.4,1.4,1.4,stress
2016-02-01,F,0.038107999999999996,1.3936747999999999,0.9818522,1.1681768,1.4,1.347388,1.4,stress
2016-02-01,G,0.0429646,1.3799127999999998,0.7914661999999999,1.3586832,1.4,1.4,1.4,stress
2016-03-01,A,0.0017583999999999998,1.4,1.2367487999999998,1.1360216,1.3777764,1.4,1.4,stress
2016-03-01,B,0.005242999999999999,1.4,1.4,1.2378407999999999,1.3469512,1.4,1.4,stress
2016-03-01,C,0.0119728,1.4,1.3337379999999999,1.2535011999999999,1.4,1.4,1.4,stress
2016-03-01,D,0.021331799999999998,1.4,1.2290235999999999,1.2434478,1.4,1.4,1.4,stress
2016-03-01,E,0.0312788,1.4,1.2115726,1.300376,1.4,1.3462456,1.4,stress
2016-03-01,F,0.041454,1.4,1.0348982,1.0875228,1.4,1.3319964,1.4,stress
2016-03-01,G,0.04377659999999999,1.4,0.8188543999999999,0.8239266,1.4,1.3579691999999999,1.4,stress
2016-04-01,A,0.0018423999999999997,1.4,1.2553379999999998,1.2537056,1.4,1.4,1.4,stress
2016-04-01,B,0.005063799999999999,1.4,1.4,1.2701429999999998,1.2965134,1.4,1.4,stress
2016-04-01,C,0.0112154,1.4,1.216565,1.1991938,1.4,1.4,1.4,stress
2016-04-01,D,0.0189266,1.4,1.2104512,1.1867226,1.3792883999999999,1.4,1.4,stress
2016-04-01,E,0.0262612,1.4,1.1759552,1.1567135999999998,1.3919009999999998,1.3880047999999998,1.4,stress
2016-04-01,F,0.033047,1.4,1.0316572,1.0373173999999998,1.4,1.370985,1.4,stress
2016-04-01,G,0.0333942,1.4,0.9610594,0.8379686,1.4,1.2836404,1.4,stress
2016-05-01,A,0.0021574,1.4,1.3288604,1.3580713999999998,1.4,1.3217442,1.4,stress
2016-05-01,B,0.005502,1.4,1.4,1.4,1.3926303999999998,1.4,1.4,stress
2016-05-01,C,0.011089399999999998,1.4,1.3106925999999999,1.2072927999999998,1.4,1.4,1.4,stress
2016-05-01,D,0.018853799999999997,1.4,1.2742673999999998,1.3134001999999998,1.4,1.4,1.4,stress
2016-05-01,E,0.026452999999999997,1.4,1.2618382,1.2144888,1.4,1.4,1.4,stress
2016-05-01,F,0.037706199999999995,1.4,1.0048766,1.04104,1.4,1.4,1.4,stress
2016-05-01,G,0.0382606,1.4,0.7722022,0.8506064,1.4,1.4,1.4,stress
2016-06-01,A,0.0029232,1.4,1.3126875999999998,1.3625724,1.4,1.382752,1.4,stress
2016-06-01,B,0.0065044,1.4,1.3799282,1.4,1.2811568,1.4,1.4,stress
2016-06-01,C,0.014860999999999997,1.4,1.2194336,1.3634263999999998,1.3554211999999999,1.4,1.4,stress
2016-06-01,D,0.0243488,1.4,1.2123929999999998,1.4,1.3611318,1.4,1.4,stress
2016-06-01,E,0.0408744,1.4,1.1519059999999999,1.3953351999999999,1.3707918,1.4,1.4,stress
2016-06-01,F,0.064764,1.4,1.0154242,1.334788,1.4,1.4,1.4,stress
2016-06-01,G,0.0928242,1.4,0.9374974,1.4,1.4,1.4,1.4,stress
2016-07-01,A,0.0027579999999999996,1.2849367999999999,1.4,1.3269718,1.3553064,1.4,1.4,stress
2016-07-01,B,0.0068012,1.2072269999999998,1.4,1.4,1.4,1.4,1.4,stress
2016-07-01,C,0.013881,1.4,1.2322085999999999,1.4,1.4,1.4,1.4,stress
2016-07-01,D,0.022660399999999997,1.3298138,1.3283311999999998,1.4,1.4,1.4,1.4,stress
2016-07-01,E,0.0326186,1.4,1.1655392,1.3634306,1.4,1.4,1.4,stress
2016-07-01,F,0.039103399999999996,1.4,1.0024769999999998,1.3330422,1.4,1.4,1.4,stress
2016-07-01,G,0.053426799999999997,1.3233696,0.9846858,1.3793233999999999,1.4,1.4,1.4,stress
2016-08-01,A,0.0029372,1.4,1.4,1.1615954,1.4,1.4,1.4,stress
2016-08-01,B,0.0077798,1.4,1.4,1.3126092,1.3712355999999999,1.4,1.4,stress
2016-08-01,C,0.014466199999999999,1.4,1.3634026,1.3254667999999998,1.4,1.4,1.4,stress
2016-08-01,D,0.0230846,1.4,1.2901965999999998,1.3772905999999998,1.4,1.4,1.4,stress
2016-08-01,E,0.033228999999999995,1.4,1.2345788,1.3998249999999999,1.4,1.3801704,1.4,stress
2016-08-01,F,0.03696,1.3709262,1.058701,1.3731088,1.4,1.3829578,1.4,stress
2016-08-01,G,0.0425208,1.3731605999999998,0.981246,1.3351282,1.4,1.4,1.4,stress
2016-09-01,A,0.0033795999999999995,1.3559671999999998,1.4,1.4,1.1876942,1.4,1.4,stress
2016-09-01,B,0.0081998,1.3723416,1.4,1.4,1.2692274,1.4,1.4,stress
2016-09-01,C,0.014446599999999999,1.4,1.4,1.4,1.3637386,1.4,1.4,stress
2016-09-01,D,0.023500399999999998,1.4,1.4,1.3913773999999999,1.3663691999999998,1.4,1.4,stress
2016-09-01,E,0.033991999999999994,1.3781796,1.4,1.4,1.3845692,1.4,1.4,stress
2016-09-01,F,0.047033,1.4,1.4,1.3971509999999998,1.395541,1.4,1.4,stress
2016-09-01,G,0.047779199999999994,1.3954947999999998,1.4,1.4,1.3803272,1.4,1.4,stress
2016-10-01,A,0.0036483999999999996,1.169581,1.4,1.3871437999999998,1.1565988,1.4,1.4,stress
2016-10-01,B,0.008276799999999999,1.3178283999999998,1.4,1.3722239999999999,1.2535026,1.4,1.4,stress
2016-10-01,C,0.0155246,1.3232044,1.4,1.4,1.3303808,1.4,1.4,stress
2016-10-01,D,0.023913399999999998,1.3759507999999998,1.4,1.4,1.2780712,1.4,1.4,stress
2016-10-01,E,0.0315266,1.3689395999999998,1.4,1.3923854,1.2370092,1.4,1.4,stress
2016-10-01,F,0.042238,1.3766494,1.3998922,1.3991866,1.1304999999999998,1.4,1.4,stress
2016-10-01,G,0.0417914,1.4,1.3245148,1.3323744,1.0782828,1.4,1.4,stress
2016-11-01,A,0.0040138,1.391138,1.4,1.345351,1.1621232,1.4,1.4,stress
2016-11-01,B,0.009228799999999999,1.4,1.4,1.3644581999999998,1.2557188,1.4,1.4,stress
2016-11-01,C,0.0144494,1.3815563999999998,1.4,1.4,1.3484589999999999,1.4,1.4,stress
2016-11-01,D,0.0231042,1.3846224,1.4,1.4,1.3766171999999999,1.4,1.4,stress
2016-11-01,E,0.036012199999999994,1.4,1.4,1.4,1.3893782,1.4,1.4,stress
2016-11-01,F,0.045205999999999996,1.4,1.4,1.4,1.4,1.4,1.4,stress
2016-11-01,G,0.051895199999999995,1.4,1.3477687999999999,1.4,1.4,1.4,1.4,stress
2016-12-01,A,0.004095,1.4,1.4,1.4,1.1627378,1.4,1.4,stress
2016-12-01,B,0.0084672,1.4,1.3668003999999998,1.3409997999999999,1.3227465999999999,1.4,1.4,stress
2016-12-01,C,0.015790600000000002,1.3965307999999999,1.4,1.3656342,1.3273274,1.4,1.4,stress
2016-12-01,D,0.025185999999999997,1.3515628,1.4,1.4,1.374037,1.4,1.4,stress
2016-12-01,E,0.0326144,1.3925212,1.393413,1.395737,1.3766648,1.4,1.4,stress
2016-12-01,F,0.041980399999999994,1.3694646,1.393497,1.3512282,1.397333,1.3872361999999998,1.4,stress
2016-12-01,G,0.0469924,1.3912514,1.3323744,1.3926108,1.4,1.3191681999999998,1.4,stress
2017-01-01,A,0.004193,1.375794,1.4,1.386189,1.2628574,1.4,1.4,stress
2017-01-01,B,0.009020199999999999,1.3949642,1.3960114,1.3990424,1.3060277999999998,1.4,1.4,stress
2017-01-01,C,0.0156702,1.4,1.4,1.3877485999999999,1.3424026,1.4,1.4,stress
2017-01-01,D,0.0250768,1.4,1.3984222,1.4,1.3853,1.4,1.4,stress
2017-01-01,E,0.029334199999999998,1.3956054,1.3864816,1.3938442,1.4,1.4,1.4,stress
2017-01-01,F,0.0403032,1.396766,1.3994749999999998,1.3916168,1.4,1.4,1.4,stress
2017-01-01,G,0.0378924,1.3856514,1.4,1.3855968,1.4,1.3902014,1.4,stress
2017-02-01,A,0.004275599999999999,1.2084772,1.4,1.3379729999999999,1.019634,1.4,1.4,stress
2017-02-01,B,0.008985199999999999,1.3090686,1.4,1.3790111999999999,1.17292,1.4,1.4,stress
2017-02-01,C,0.0160468,1.1972464,1.4,1.4,1.262324,1.4,1.4,stress
2017-02-01,D,0.025293799999999998,1.2646382,1.4,1.4,1.3499458,1.3719468,1.4,stress
2017-02-01,E,0.029927799999999997,1.4,1.2666108,1.4,1.4,1.3846041999999998,1.4,stress
2017-02-01,F,0.040093199999999996,1.4,1.395051,1.4,1.4,1.0937317999999998,1.4,stress
2017-02-01,G,0.038094,1.4,1.1844028,1.4,1.4,1.3400842,1.4,stress
2017-03-01,A,0.0041216,1.4,1.4,1.1079767999999999,1.2183891999999998,1.4,1.4,stress
2017-03-01,B,0.009174199999999999,1.4,1.4,1.3109012,1.2796965999999999,1.4,1.4,stress
2017-03-01,C,0.0162022,1.397851,1.4,1.3328714,1.1839492,1.4,1.4,stress
2017-03-01,D,0.024400599999999998,1.4,1.4,1.3114108,1.1501084,1.4,1.4,stress
2017-03-01,E,0.028944999999999995,1.293005,1.3101158,1.3363994,1.3573434,1.4,1.4,stress
2017-03-01,F,0.034987399999999995,1.3516524,1.3209111999999998,1.2895273999999999,1.0413843999999999,1.4,1.4,stress
2017-03-01,G,0.0340312,1.3110202,1.2305748,1.371111,0.9912027999999999,1.4,1.4,stress
2017-04-01,A,0.0034733999999999998,1.3453705999999999,1.4,1.4,1.2071821999999999,1.4,1.4,stress
2017-04-01,B,0.009693599999999998,1.330798,1.4,1.4,1.363873,1.4,1.4,stress
2017-04-01,C,0.017492999999999998,1.3937195999999998,1.4,1.3589814,1.3124649999999998,1.4,1.4,stress
2017-04-01,D,0.026006399999999995,1.4,1.4,1.4,1.326003,1.4,1.4,stress
2017-04-01,E,0.031124799999999994,1.4,1.4,1.3915916,1.4,1.4,1.4,stress
2017-04-01,F,0.0436982,1.4,1.4,1.3421604,1.4,1.4,1.4,stress
2017-04-01,G,0.0423388,1.4,1.4,1.4,1.4,1.4,1.4,stress
2017-05-01,A,0.0053592,1.1158279999999998,1.4,1.3989318,1.15129,1.4,1.4,stress
2017-05-01,B,0.0099624,1.2874666,1.4,1.4,1.3068551999999998,1.3871312,1.4,stress
2017-05-01,C,0.0184842,1.4,1.4,1.3661885999999999,1.3286938,1.4,1.4,stress
2017-05-01,D,0.025695599999999996,1.3467174,1.3876533999999998,1.342446,1.3353788,1.4,1.4,stress
2017-05-01,E,0.029115799999999997,1.3803384,1.3553498,1.36829,1.2851537999999998,1.3096999999999999,1.4,stress
2017-05-01,F,0.0300706,1.4,1.295728,1.3308833999999998,1.3648194,1.3085996,1.4,stress
2017-05-01,G,0.031535,1.2706693999999998,1.3771702,1.3737556,1.3141436,1.268778,1.4,stress
2017-06-01,A,0.0053298,1.3575338,1.4,1.3020909999999999,1.1447226,1.4,1.4,stress
2017-06-01,B,0.0110824,1.3915327999999998,1.4,1.4,1.2382762,1.4,1.4,stress
2017-06-01,C,0.0198478,1.4,1.3793555999999998,1.3984978,1.3810384,1.4,1.4,stress
2017-06-01,D,0.0275688,1.4,1.4,1.3771996,1.4,1.4,1.4,stress
2017-06-01,E,0.034239799999999994,1.4,1.4,1.4,1.4,1.4,1.4,stress
2017-06-01,F,0.0488026,1.4,1.3615629999999999,1.4,1.4,1.4,1.4,stress
2017-06-01,G,0.057919399999999996,1.4,1.4,1.4,1.4,1.4,1.4,stress
2017-07-01,A,0.004942,1.0887772,1.4,1.4,1.0577728,1.4,1.4,stress
2017-07-01,B,0.010722599999999999,1.1599126,1.4,1.4,1.2912843999999999,1.4,1.4,stress
2017-07-01,C,0.0179858,1.2926297999999998,1.4,1.3302323999999999,1.4,1.4,1.4,stress
2017-07-01,D,0.0241878,1.3786961999999998,1.365217,1.3838831999999999,1.360604,1.3760207999999998,1.4,stress
2017-07-01,E,0.031873799999999994,1.3301021999999998,1.3904534,1.4,1.3883702,1.3616036,1.4,stress
2017-07-01,F,0.040553799999999994,1.3596603999999999,1.3251882,1.3622097999999998,1.4,1.291332,1.4,stress
2017-07-01,G,0.035480199999999996,1.3515656,1.3907669999999999,1.3745129999999999,1.248093,1.4,1.4,stress
2017-08-01,A,0.006152999999999999,1.3435814,1.4,1.1132309999999999,1.2905339999999998,1.4,1.4,stress
2017-08-01,B,0.012012,1.3162842,1.4,1.3439748,1.2833226,1.4,1.4,stress
2017-08-01,C,0.020879599999999998,1.358196,1.4,1.3564964,1.3472256,1.4,1.4,stress
2017-08-01,D,0.026397,1.3468027999999999,1.3897688,1.3632948,1.250627,1.4,1.4,stress
2017-08-01,E,0.0324646,1.32538,1.4,1.4,1.1059846,1.4,1.4,stress
2017-08-01,F,0.040649,1.3535522,1.4,1.3755769999999998,0.8112944,1.4,1.4,stress
2017-08-01,G,0.0354844,1.3183463999999998,1.4,1.3164297999999999,0.6659141999999999,1.4,1.4,stress
2017-09-01,A,0.0074956,1.4,1.4,1.309427,1.1668747999999998,1.4,1.4,stress
2017-09-01,B,0.013312599999999999,1.4,1.4,1.3795277999999997,1.2660536,1.4,1.4,stress
2017-09-01,C,0.0207396,1.3911856,1.4,1.4,1.3949026,1.4,1.4,stress
2017-09-01,D,0.0289758,1.4,1.4,1.4,1.3903778,1.4,1.4,stress
2017-09-01,E,0.032330199999999996,1.3441638,1.4,1.4,1.3603995999999998,1.4,1.4,stress
2017-09-01,F,0.036010799999999996,1.4,1.4,1.4,1.3560063999999998,1.4,1.4,stress
2017-09-01,G,0.0414582,1.4,1.4,1.4,1.2254298,1.4,1.4,stress
2017-10-01,A,0.006201999999999999,1.1542734,1.4,1.3532777999999999,1.1836985999999998,1.4,1.4,stress
2017-10-01,B,0.013194999999999998,1.2421514,1.4,1.4,1.3180846,1.4,1.4,stress
2017-10-01,C,0.021396199999999997,1.3037892,1.4,1.3799029999999999,1.3545783999999998,1.4,1.4,stress
2017-10-01,D,0.028828799999999998,1.3327524,1.4,1.4,1.324554,1.3965238,1.4,stress
2017-10-01,E,0.031039399999999998,1.321299,1.4,1.3559126,1.3350764,1.4,1.4,stress
2017-10-01,F,0.0279328,1.3627459999999998,1.3785646,1.281161,1.3698971999999998,1.4,1.4,stress
2017-10-01,G,0.064652,1.3484715999999999,1.3121192,1.3452446,1.3368571999999999,1.4,1.4,stress
2017-11-01,A,0.0060452,1.3929832,1.4,1.4,1.0944654,1.4,1.4,stress
2017-11-01,B,0.013307,1.3919584,1.4,1.4,1.263843,1.4,1.4,stress
2017-11-01,C,0.0220024,1.4,1.4,1.4,1.3340208,1.4,1.4,stress
2017-11-01,D,0.028825999999999997,1.3667877999999998,1.4,1.4,1.3906774,1.4,1.4,stress
2017-11-01,E,0.030305799999999997,1.4,1.4,1.4,1.34708,1.4,1.4,stress
2017-11-01,F,0.0253302,1.4,1.4,1.4,1.4,1.4,1.4,stress
2017-11-01,G,0.0441462,1.4,1.4,1.4,1.4,1.4,1.4,stress
2017-12-01,A,0.0068474,1.3945218,1.4,1.4,1.1212389999999999,1.4,1.4,stress
2017-12-01,B,0.013312599999999999,1.3714638,1.4,1.3837278,1.2450885999999999,1.4,1.4,stress
2017-12-01,C,0.0232708,1.3855659999999999,1.3903763999999998,1.3720265999999999,1.3151529999999998,1.4,1.4,stress
2017-12-01,D,0.028765799999999998,1.3439314,1.4,1.3880411999999998,1.3494544,1.4,1.4,stress
2017-12-01,E,0.027923,1.3602162,1.3850143999999998,1.2937847999999998,1.3453874,1.4,1.4,stress
2017-12-01,F,0.026187,1.3132154,1.3487026,1.4,1.3295211999999998,1.3929285999999999,1.4,stress
2017-12-01,G,0.09006339999999999,1.3720265999999999,1.3400002,1.4,1.3637708,1.2911192,1.4,stress
2018-01-01,A,0.0067578,1.3967002,1.4,1.3798693999999998,1.1273948,1.4,1.4,stress
2018-01-01,B,0.0158844,1.3965896,1.4,1.3718544,1.3002206,1.4,1.4,stress
2018-01-01,C,0.0231322,1.4,1.4,1.35716,1.3451634,1.4,1.4,stress
2018-01-01,D,0.0304724,1.388394,1.389297,1.3917232,1.3053907999999999,1.4,1.4,stress
2018-01-01,E,0.0277578,1.3056834,1.4,1.3912346,1.3051149999999998,1.4,1.4,stress
2018-01-01,F,0.0205044,1.3247276,1.3253309999999998,1.4,1.3197211999999998,1.3635244,1.4,stress
2018-01-01,G,0.058951199999999995,1.3767698,1.4,1.3961108,1.319381,1.3980078,1.4,stress
2018-02-01,A,0.0070728,0.9553558,1.4,1.4,1.1353076,1.4,1.4,stress
2018-02-01,B,0.016776199999999998,1.304107,1.4,1.1920412,1.2561668,1.4,1.4,stress
2018-02-01,C,0.0247086,1.3079793999999998,1.4,1.4,1.266678,1.4,1.4,stress
2018-02-01,D,0.031830399999999995,1.3578151999999999,1.4,1.3806394,1.353688,1.399706,1.4,stress
2018-02-01,E,0.028067199999999997,1.3204562,1.4,1.4,1.3516062,1.4,1.4,stress
2018-02-01,F,0.0207074,1.2816846,1.4,1.4,1.4,1.4,1.4,stress
2018-02-01,G,0.06141519999999999,0.68572,1.4,1.4,0.8335557999999998,1.1847822,1.4,stress
